股票代码,股票简称,最新涨跌幅,个股热度[20250609],个股热度排名[20250609],market_code,code,最新价
688045.SH,必易微,0.306,193.0,5276,17,688045,
688247.SH,宣泰医药,-0.775,193.0,5275,17,688247,
688701.SH,卓锦股份,1.879,193.0,5274,17,688701,
300385.SZ,雪浪环境,0.591,192.0,5279,33,300385,
688056.SH,莱伯泰科,1.232,192.0,5278,17,688056,
832000.BJ,安徽凤凰,-0.093,192.0,5277,151,832000,
300977.SZ,深圳瑞捷,0.408,190.5,5280,33,300977,
430718.BJ,合肥高科,-1.859,189.5,5283,151,430718,
831855.BJ,浙江大农,0.288,189.5,5282,151,831855,
301122.SZ,采纳股份,0.099,189.0,5284,33,301122,
688129.SH,东来技术,-0.487,188.5,5286,17,688129,
688619.SH,罗普特,1.093,188.5,5285,17,688619,
603813.SH,*ST原尚,-1.684,188.0,5287,22,603813,
688468.SH,科美诊断,0.136,187.0,5288,17,688468,
688115.SH,思林杰,-1.449,186.0,5289,17,688115,
688255.SH,凯尔达,-0.513,185.0,5290,17,688255,
873690.BJ,捷众科技,-1.425,184.0,5291,151,873690,
836395.BJ,朗鸿科技,0.596,184.0,5292,151,836395,
301072.SZ,中捷精工,0.190,183.5,5294,33,301072,
688130.SH,晶华微,-0.038,183.5,5293,17,688130,
688335.SH,复洁环保,-0.156,183.0,5295,17,688335,
688172.SH,燕东微,-0.849,183.0,5296,17,688172,
002911.SZ,佛燃能源,-0.197,178.5,5298,33,002911,
688112.SH,鼎阳科技,-1.555,178.0,5300,17,688112,
688693.SH,锴威特,-1.034,178.0,5299,17,688693,
688209.SH,英集芯,-0.111,175.5,5302,17,688209,
831641.BJ,格利尔,-1.036,175.5,5301,151,831641,
301043.SZ,绿岛风,0.429,175.0,5304,33,301043,
920445.BJ,龙竹科技,-0.097,175.0,5303,151,920445,
836942.BJ,恒立钻具,-0.446,174.5,5305,151,836942,
688162.SH,巨一科技,0.000,172.5,5307,17,688162,
833523.BJ,德瑞锂电,0.000,172.5,5306,151,833523,
301286.SZ,侨源股份,-0.758,171.5,5310,33,301286,
688603.SH,天承科技,0.045,171.5,5308,17,688603,
688420.SH,美腾科技,1.799,170.0,5312,17,688420,
688651.SH,盛邦安全,0.240,169.5,5314,17,688651,
831526.BJ,凯华材料,-0.924,169.5,5313,151,831526,
688184.SH,ST帕瓦,0.000,169.0,5317,22,688184,
688288.SH,鸿泉物联,-0.652,169.0,5316,17,688288,
688612.SH,威迈斯,-0.401,169.0,5315,17,688612,
688059.SH,华锐精密,-1.474,168.5,5318,17,688059,
688560.SH,明冠新材,0.778,168.0,5319,17,688560,
688315.SH,诺禾致源,-1.201,167.5,5321,17,688315,
871694.BJ,中裕科技,-0.256,167.5,5320,151,871694,
600265.SH,ST景谷,0.174,165.5,5322,22,600265,
688610.SH,埃科光电,1.052,164.0,5324,17,688610,
688325.SH,赛微微电,0.502,163.0,5326,17,688325,
688334.SH,西高院,-0.359,163.0,5325,17,688334,
301285.SZ,鸿日达,-2.456,162.5,5327,33,301285,
688296.SH,和达科技,0.480,162.0,5328,17,688296,
688217.SH,睿昂基因,1.397,161.0,5329,17,688217,
688071.SH,华依科技,-1.076,159.5,5331,17,688071,
688478.SH,晶升股份,0.071,159.5,5330,17,688478,
301321.SZ,翰博高新,0.750,159.0,5332,33,301321,
688285.SH,高铁电气,0.368,156.5,5333,17,688285,
688085.SH,三友医疗,-0.602,155.0,5334,17,688085,
300876.SZ,蒙泰高新,-0.531,154.5,5335,33,300876,
688150.SH,莱特光电,-1.304,154.0,5336,17,688150,
300521.SZ,爱司凯,-1.145,153.5,5339,33,300521,
688081.SH,兴图新科,-0.103,153.5,5338,17,688081,
831167.BJ,鑫汇科,-0.423,153.5,5337,151,831167,
688004.SH,博汇科技,0.254,152.5,5342,17,688004,
688273.SH,麦澜德,-0.344,152.5,5341,17,688273,
873339.BJ,恒太照明,-1.364,152.5,5340,151,873339,
920118.BJ,太湖远大,0.035,152.0,5343,151,920118,
688345.SH,博力威,1.505,150.5,5344,17,688345,
688450.SH,光格科技,0.202,149.5,5345,17,688450,
836422.BJ,润普食品,0.694,148.0,5347,151,836422,
832651.BJ,天罡股份,0.237,147.5,5348,151,832651,
688358.SH,祥生医疗,-0.736,147.0,5349,17,688358,
836699.BJ,海达尔,-0.291,146.0,5350,151,836699,
688269.SH,凯立新材,-0.724,145.5,5352,17,688269,
832278.BJ,鹿得医疗,-0.187,145.5,5351,151,832278,
688101.SH,三达膜,0.852,145.0,5353,17,688101,
688067.SH,爱威科技,0.723,144.5,5354,17,688067,
